PK,SK,kanji_char,component_char,,,EntityType
KANJI#1778,COMPONENT#859,推,隹,,,KanjiComponent
KANJI#1779,COMPONENT#513,控,扌,,,KanjiComponent
KANJI#1779,COMPONENT#714,控,空,,,KanjiComponent
KANJI#1779,COMPONENT#713,控,穴,,,KanjiComponent
KANJI#1779,COMPONENT#434,控,工,,,KanjiComponent
KANJI#1780,COMPONENT#513,排,扌,,,KanjiComponent
KANJI#1780,COMPONENT#870,排,非,,,KanjiComponent
KANJI#1781,COMPONENT#902,掌,龸,,,KanjiComponent
KANJI#1781,COMPONENT#285,掌,口,,,KanjiComponent
KANJI#1781,COMPONENT#512,掌,手,,,KanjiComponent
KANJI#1782,COMPONENT#513,授,扌,,,KanjiComponent
KANJI#1782,COMPONENT#283,授,受,,,KanjiComponent
KANJI#1782,COMPONENT#275,授,又,,,KanjiComponent
KANJI#1782,COMPONENT#13,授,⺤,,,KanjiComponent
KANJI#1783,COMPONENT#513,捺,扌,,,KanjiComponent
KANJI#1783,COMPONENT#363,捺,奈,,,KanjiComponent
KANJI#1783,COMPONENT#699,捺,示,,,KanjiComponent
KANJI#1784,COMPONENT#513,捷,扌,,,KanjiComponent
KANJI#1784,COMPONENT#675,捷,疌,,,KanjiComponent
KANJI#1785,COMPONENT#513,据,扌,,,KanjiComponent
KANJI#1785,COMPONENT#418,据,居,,,KanjiComponent
KANJI#1786,COMPONENT#513,挿,扌,,,KanjiComponent
KANJI#1786,COMPONENT#663,挿,申,,,KanjiComponent
KANJI#1787,COMPONENT#513,振,扌,,,KanjiComponent
KANJI#1787,COMPONENT#838,振,辰,,,KanjiComponent
KANJI#1788,COMPONENT#182,挙,兴,,,KanjiComponent
KANJI#1788,COMPONENT#512,挙,手,,,KanjiComponent
KANJI#1789,COMPONENT#513,挑,扌,,,KanjiComponent
KANJI#1789,COMPONENT#170,挑,兆,,,KanjiComponent
KANJI#1789,COMPONENT#164,挑,儿,,,KanjiComponent
KANJI#1790,COMPONENT#513,拷,扌,,,KanjiComponent
KANJI#1790,COMPONENT#745,拷,考,,,KanjiComponent
KANJI#1790,COMPONENT#744,拷,耂,,,KanjiComponent
KANJI#1790,COMPONENT#68,拷,丂,,,KanjiComponent
KANJI#1791,COMPONENT#903,拳,龹,,,KanjiComponent
KANJI#1791,COMPONENT#512,拳,手,,,KanjiComponent
KANJI#1792,COMPONENT#513,括,扌,,,KanjiComponent
KANJI#1792,COMPONENT#769,括,舌,,,KanjiComponent
KANJI#1792,COMPONENT#245,括,千,,,KanjiComponent
KANJI#1792,COMPONENT#285,括,口,,,KanjiComponent
KANJI#1793,COMPONENT#513,拡,扌,,,KanjiComponent
KANJI#1793,COMPONENT#462,拡,広,,,KanjiComponent
KANJI#1793,COMPONENT#35,拡,ム,,,KanjiComponent
KANJI#1794,COMPONENT#513,拠,扌,,,KanjiComponent
KANJI#1794,COMPONENT#207,拠,処,,,KanjiComponent
KANJI#1794,COMPONENT#205,拠,几,,,KanjiComponent
KANJI#1794,COMPONENT#343,拠,夂,,,KanjiComponent
KANJI#1795,COMPONENT#513,拙,扌,,,KanjiComponent
KANJI#1795,COMPONENT#210,拙,出,,,KanjiComponent
KANJI#1796,COMPONENT#513,拘,扌,,,KanjiComponent
KANJI#1796,COMPONENT#288,拘,句,,,KanjiComponent
KANJI#1796,COMPONENT#228,拘,勹,,,KanjiComponent
KANJI#1797,COMPONENT#513,拓,扌,,,KanjiComponent
KANJI#1797,COMPONENT#698,拓,石,,,KanjiComponent
KANJI#1798,COMPONENT#513,拒,扌,,,KanjiComponent
KANJI#1798,COMPONENT#436,拒,巨,,,KanjiComponent
KANJI#1799,COMPONENT#513,拐,扌,,,KanjiComponent
KANJI#1799,COMPONENT#289,拐,叧,,,KanjiComponent
KANJI#1800,COMPONENT#513,拍,扌,,,KanjiComponent
KANJI#1800,COMPONENT#681,拍,白,,,KanjiComponent
KANJI#1801,COMPONENT#513,抽,扌,,,KanjiComponent
KANJI#1801,COMPONENT#661,抽,由,,,KanjiComponent
KANJI#1802,COMPONENT#513,抹,扌,,,KanjiComponent
KANJI#1802,COMPONENT#574,抹,末,,,KanjiComponent
KANJI#1803,COMPONENT#513,抵,扌,,,KanjiComponent
KANJI#1803,COMPONENT#612,抵,氐,,,KanjiComponent
KANJI#1803,COMPONENT#611,抵,氏,,,KanjiComponent
KANJI#1804,COMPONENT#513,披,扌,,,KanjiComponent
KANJI#1804,COMPONENT#683,披,皮,,,KanjiComponent
KANJI#1805,COMPONENT#513,択,扌,,,KanjiComponent
KANJI#1805,COMPONENT#416,択,尺,,,KanjiComponent
KANJI#1806,COMPONENT#513,抗,扌,,,KanjiComponent
KANJI#1806,COMPONENT#131,抗,亢,,,KanjiComponent
KANJI#1807,COMPONENT#513,抑,扌,,,KanjiComponent
KANJI#1807,COMPONENT#261,抑,卬,,,KanjiComponent
KANJI#1807,COMPONENT#260,抑,卩,,,KanjiComponent
KANJI#1808,COMPONENT#513,把,扌,,,KanjiComponent
KANJI#1808,COMPONENT#441,把,巴,,,KanjiComponent
KANJI#1809,COMPONENT#513,抄,扌,,,KanjiComponent
KANJI#1809,COMPONENT#408,抄,少,,,KanjiComponent
KANJI#1809,COMPONENT#407,抄,小,,,KanjiComponent
KANJI#1810,COMPONENT#513,批,扌,,,KanjiComponent
KANJI#1810,COMPONENT#609,批,比,,,KanjiComponent
KANJI#1811,COMPONENT#513,扶,扌,,,KanjiComponent
KANJI#1811,COMPONENT#355,扶,夫,,,KanjiComponent
KANJI#1812,COMPONENT#513,扱,扌,,,KanjiComponent
KANJI#1812,COMPONENT#276,扱,及,,,KanjiComponent
KANJI#1813,COMPONENT#510,扉,戸,,,KanjiComponent
KANJI#1813,COMPONENT#870,扉,非,,,KanjiComponent
KANJI#1814,COMPONENT#510,扇,戸,,,KanjiComponent
KANJI#1814,COMPONENT#743,扇,羽,,,KanjiComponent
KANJI#1815,COMPONENT#510,房,戸,,,KanjiComponent
KANJI#1815,COMPONENT#533,房,方,,,KanjiComponent
KANJI#1816,COMPONENT#504,戯,戈,,,KanjiComponent
KANJI#1816,COMPONENT#794,戯,虚,,,KanjiComponent
KANJI#1816,COMPONENT#793,戯,虎,,,KanjiComponent
KANJI#1817,COMPONENT#504,戒,戈,,,KanjiComponent
KANJI#1817,COMPONENT#471,戒,廾,,,KanjiComponent
KANJI#1818,COMPONENT#504,我,戈,,,KanjiComponent
KANJI#1819,COMPONENT#690,懸,県,,,KanjiComponent
KANJI#1819,COMPONENT#729,懸,系,,,KanjiComponent
KANJI#1819,COMPONENT#491,懸,心,,,KanjiComponent
KANJI#1819,COMPONENT#732,懸,縣,,,KanjiComponent
KANJI#1819,COMPONENT#459,懸,幺,,,KanjiComponent
KANJI#1820,COMPONENT#490,懲,徴,,,KanjiComponent
KANJI#1820,COMPONENT#491,懲,心,,,KanjiComponent
KANJI#1820,COMPONENT#650,懲,王,,,KanjiComponent
KANJI#1820,COMPONENT#518,懲,攵,,,KanjiComponent
KANJI#1821,COMPONENT#492,懐,忄,,,KanjiComponent
KANJI#1821,COMPONENT#803,懐,褱,,,KanjiComponent
KANJI#1821,COMPONENT#799,懐,衣,,,KanjiComponent
KANJI#1822,COMPONENT#821,懇,貇,,,KanjiComponent
KANJI#1822,COMPONENT#491,懇,心,,,KanjiComponent
KANJI#1822,COMPONENT#775,懇,艮,,,KanjiComponent
KANJI#1823,COMPONENT#492,憾,忄,,,KanjiComponent
KANJI#1823,COMPONENT#503,憾,感,,,KanjiComponent
KANJI#1823,COMPONENT#505,憾,戊,,,KanjiComponent
KANJI#1824,COMPONENT#492,憶,忄,,,KanjiComponent
KANJI#1824,COMPONENT#502,憶,意,,,KanjiComponent
KANJI#1824,COMPONENT#874,憶,音,,,KanjiComponent
KANJI#1825,COMPONENT#378,憲,宀,,,KanjiComponent
KANJI#1825,COMPONENT#900,憲,龶,,,KanjiComponent
KANJI#1825,COMPONENT#734,憲,罒,,,KanjiComponent
KANJI#1825,COMPONENT#491,憲,心,,,KanjiComponent
KANJI#1826,COMPONENT#769,憩,舌,,,KanjiComponent
KANJI#1826,COMPONENT#765,憩,自,,,KanjiComponent
KANJI#1826,COMPONENT#491,憩,心,,,KanjiComponent
KANJI#1827,COMPONENT#492,憧,忄,,,KanjiComponent
KANJI#1827,COMPONENT#721,憧,童,,,KanjiComponent
KANJI#1828,COMPONENT#492,憤,忄,,,KanjiComponent
KANJI#1828,COMPONENT#826,憤,賁,,,KanjiComponent
KANJI#1828,COMPONENT#243,憤,十艹,,,KanjiComponent
KANJI#1828,COMPONENT#822,憤,貝,,,KanjiComponent
KANJI#1829,COMPONENT#57,憂,㥑,,,KanjiComponent
KANJI#1829,COMPONENT#343,憂,夂,,,KanjiComponent
KANJI#1829,COMPONENT#491,憂,心,,,KanjiComponent
KANJI#1830,COMPONENT#461,慶,广,,,KanjiComponent
KANJI#1830,COMPONENT#491,慶,心,,,KanjiComponent
KANJI#1830,COMPONENT#343,慶,夂,,,KanjiComponent
KANJI#1830,COMPONENT#349,慶,夕,,,KanjiComponent
KANJI#1831,COMPONENT#404,慰,尉,,,KanjiComponent
KANJI#1831,COMPONENT#491,慰,心,,,KanjiComponent
KANJI#1832,COMPONENT#792,慮,虍,,,KanjiComponent
KANJI#1832,COMPONENT#499,慮,思,,,KanjiComponent
KANJI#1832,COMPONENT#491,慮,心,,,KanjiComponent
KANJI#1833,COMPONENT#492,慨,忄,,,KanjiComponent
KANJI#1833,COMPONENT#537,慨,既,,,KanjiComponent
KANJI#1834,COMPONENT#483,慧,彗,,,KanjiComponent
KANJI#1834,COMPONENT#491,慧,心,,,KanjiComponent
KANJI#1835,COMPONENT#492,慢,忄,,,KanjiComponent
KANJI#1835,COMPONENT#538,慢,日,,,KanjiComponent
KANJI#1835,COMPONENT#734,慢,罒,,,KanjiComponent
KANJI#1835,COMPONENT#275,慢,又,,,KanjiComponent
KANJI#1835,COMPONENT#540,慢,日罒,,,KanjiComponent
KANJI#1836,COMPONENT#779,慕,艹日,,,KanjiComponent
KANJI#1836,COMPONENT#56,慕,㣺,,,KanjiComponent
KANJI#1837,COMPONENT#492,慎,忄,,,KanjiComponent
KANJI#1837,COMPONENT#691,慎,真,,,KanjiComponent
KANJI#1838,COMPONENT#762,態,能,,,KanjiComponent
KANJI#1838,COMPONENT#491,態,心,,,KanjiComponent
KANJI#1839,COMPONENT#186,慈,兹,,,KanjiComponent
KANJI#1839,COMPONENT#491,慈,心,,,KanjiComponent
KANJI#1840,COMPONENT#706,愚,禺,,,KanjiComponent
KANJI#1840,COMPONENT#491,愚,心,,,KanjiComponent
KANJI#1841,COMPONENT#492,愉,忄,,,KanjiComponent
KANJI#1841,COMPONENT#162,愉,俞,,,KanjiComponent
KANJI#1842,COMPONENT#710,愁,秋,,,KanjiComponent
KANJI#1842,COMPONENT#491,愁,心,,,KanjiComponent
KANJI#1843,COMPONENT#492,惰,忄,,,KanjiComponent
KANJI#1843,COMPONENT#435,惰,左,,,KanjiComponent
KANJI#1843,COMPONENT#567,惰,月,,,KanjiComponent
KANJI#1844,COMPONENT#492,惨,忄,,,KanjiComponent
KANJI#1844,COMPONENT#274,惨,参,,,KanjiComponent
KANJI#1845,COMPONENT#645,惣,物,,,KanjiComponent
KANJI#1845,COMPONENT#491,惣,心,,,KanjiComponent
KANJI#1846,COMPONENT#492,惟,忄,,,KanjiComponent
KANJI#1846,COMPONENT#859,惟,隹,,,KanjiComponent
KANJI#1847,COMPONENT#492,惜,忄,,,KanjiComponent
KANJI#1847,COMPONENT#549,惜,昔,,,KanjiComponent
KANJI#1847,COMPONENT#901,惜,龷,,,KanjiComponent
KANJI#1848,COMPONENT#504,惑,戈,,,KanjiComponent
KANJI#1848,COMPONENT#285,惑,口,,,KanjiComponent
KANJI#1848,COMPONENT#491,惑,心,,,KanjiComponent
KANJI#1849,COMPONENT#492,惇,忄,,,KanjiComponent
KANJI#1849,COMPONENT#129,惇,亠口,,,KanjiComponent
KANJI#1849,COMPONENT#373,惇,子,,,KanjiComponent
KANJI#1850,COMPONENT#492,悼,忄,,,KanjiComponent
KANJI#1850,COMPONENT#254,悼,卓,,,KanjiComponent
KANJI#1851,COMPONENT#492,悦,忄,,,KanjiComponent
KANJI#1851,COMPONENT#168,悦,兄,,,KanjiComponent
KANJI#1852,COMPONENT#492,悠,忄,,,KanjiComponent
KANJI#1852,COMPONENT#519,悠,攸,,,KanjiComponent
KANJI#1853,COMPONENT#492,悟,忄,,,KanjiComponent
KANJI#1853,COMPONENT#305,悟,吾,,,KanjiComponent
KANJI#1854,COMPONENT#492,悔,忄,,,KanjiComponent
KANJI#1854,COMPONENT#608,悔,毎,,,KanjiComponent
KANJI#1854,COMPONENT#606,悔,毋,,,KanjiComponent
KANJI#1855,COMPONENT#492,悌,忄,,,KanjiComponent
KANJI#1855,COMPONENT#479,悌,弟,,,KanjiComponent
KANJI#1856,COMPONENT#65,恵,一,,,KanjiComponent
KANJI#1856,COMPONENT#661,恵,由,,,KanjiComponent
KANJI#1856,COMPONENT#491,恵,心,,,KanjiComponent
KANJI#1857,COMPONENT#180,恭,共,,,KanjiComponent
KANJI#1857,COMPONENT#56,恭,㣺,,,KanjiComponent
KANJI#1857,COMPONENT#901,恭,龷,,,KanjiComponent
KANJI#1858,COMPONENT#324,恩,因,,,KanjiComponent
KANJI#1858,COMPONENT#491,恩,心,,,KanjiComponent
KANJI#1859,COMPONENT#492,恨,忄,,,KanjiComponent
KANJI#1859,COMPONENT#775,恨,艮,,,KanjiComponent
KANJI#1860,COMPONENT#369,恕,如,,,KanjiComponent
KANJI#1860,COMPONENT#491,恕,心,,,KanjiComponent
KANJI#1861,COMPONENT#492,恒,忄,,,KanjiComponent
KANJI#1861,COMPONENT#123,恒,亘,,,KanjiComponent
KANJI#1862,COMPONENT#492,怪,忄,,,KanjiComponent
KANJI#1862,COMPONENT#328,怪,圣,,,KanjiComponent
KANJI#1863,COMPONENT#293,怠,台,,,KanjiComponent
KANJI#1863,COMPONENT#491,怠,心,,,KanjiComponent
KANJI#1864,COMPONENT#492,怜,忄,,,KanjiComponent
KANJI#1864,COMPONENT#151,怜,令,,,KanjiComponent
KANJI#1865,COMPONENT#89,忠,中,,,KanjiComponent
KANJI#1865,COMPONENT#491,忠,心,,,KanjiComponent
KANJI#1866,COMPONENT#461,応,广,,,KanjiComponent
KANJI#1866,COMPONENT#491,応,心,,,KanjiComponent
KANJI#1867,COMPONENT#337,志,士,,,KanjiComponent
KANJI#1867,COMPONENT#491,志,心,,,KanjiComponent
KANJI#1868,COMPONENT#213,忍,刃,,,KanjiComponent
KANJI#1868,COMPONENT#491,忍,心,,,KanjiComponent
KANJI#1869,COMPONENT#439,忌,己,,,KanjiComponent
KANJI#1869,COMPONENT#491,忌,心,,,KanjiComponent
KANJI#1870,COMPONENT#487,徹,彳,,,KanjiComponent
KANJI#1870,COMPONENT#758,徹,育,,,KanjiComponent
KANJI#1870,COMPONENT#518,徹,攵,,,KanjiComponent
KANJI#1871,COMPONENT#487,徴,彳,,,KanjiComponent
KANJI#1871,COMPONENT#426,徴,山,,,KanjiComponent
KANJI#1871,COMPONENT#650,徴,王,,,KanjiComponent
KANJI#1871,COMPONENT#518,徴,攵,,,KanjiComponent
KANJI#1872,COMPONENT#487,徳,彳,,,KanjiComponent
KANJI#1872,COMPONENT#242,徳,十,,,KanjiComponent
KANJI#1872,COMPONENT#734,徳,罒,,,KanjiComponent
KANJI#1872,COMPONENT#491,徳,心,,,KanjiComponent
KANJI#1873,COMPONENT#487,微,彳,,,KanjiComponent
KANJI#1873,COMPONENT#426,微,山,,,KanjiComponent
KANJI#1873,COMPONENT#165,微,兀,,,KanjiComponent
KANJI#1873,COMPONENT#518,微,攵,,,KanjiComponent
KANJI#1874,COMPONENT#487,循,彳,,,KanjiComponent
KANJI#1874,COMPONENT#689,循,盾,,,KanjiComponent
KANJI#1875,COMPONENT#487,従,彳,,,KanjiComponent
KANJI#1875,COMPONENT#62,従,䒑,,,KanjiComponent
KANJI#1875,COMPONENT#898,従,龰,,,KanjiComponent
KANJI#1876,COMPONENT#487,徐,彳,,,KanjiComponent
KANJI#1876,COMPONENT#157,徐,余,,,KanjiComponent
KANJI#1877,COMPONENT#487,径,彳,,,KanjiComponent
KANJI#1877,COMPONENT#328,径,圣,,,KanjiComponent
KANJI#1878,COMPONENT#487,征,彳,,,KanjiComponent
KANJI#1878,COMPONENT#596,征,正,,,KanjiComponent
KANJI#1879,COMPONENT#487,往,彳,,,KanjiComponent
KANJI#1879,COMPONENT#96,往,主,,,KanjiComponent
KANJI#1879,COMPONENT#650,往,王,,,KanjiComponent
KANJI#1879,COMPONENT#92,往,丶,,,KanjiComponent
KANJI#1880,COMPONENT#558,影,景,,,KanjiComponent
KANJI#1880,COMPONENT#484,影,彡,,,KanjiComponent
KANJI#1881,COMPONENT#720,彰,章,,,KanjiComponent
KANJI#1881,COMPONENT#484,彰,彡,,,KanjiComponent
KANJI#1882,COMPONENT#584,彬,林,,,KanjiComponent
KANJI#1882,COMPONENT#484,彬,彡,,,KanjiComponent
KANJI#1883,COMPONENT#311,彫,周,,,KanjiComponent
KANJI#1883,COMPONENT#484,彫,彡,,,KanjiComponent
KANJI#1883,COMPONENT#8,彫,⺆,,,KanjiComponent
KANJI#1883,COMPONENT#911,彫,𠮷,,,KanjiComponent
KANJI#1884,COMPONENT#793,彪,虎,,,KanjiComponent
KANJI#1884,COMPONENT#484,彪,彡,,,KanjiComponent
KANJI#1884,COMPONENT#792,彪,虍,,,KanjiComponent
KANJI#1885,COMPONENT#847,彩,采,,,KanjiComponent
KANJI#1885,COMPONENT#484,彩,彡,,,KanjiComponent
KANJI#1885,COMPONENT#13,彩,⺤,,,KanjiComponent
KANJI#1886,COMPONENT#135,彦,产,,,KanjiComponent
KANJI#1886,COMPONENT#484,彦,彡,,,KanjiComponent
KANJI#1887,COMPONENT#90,彗,丰,,,KanjiComponent
KANJI#1887,COMPONENT#38,彗,ヨ,,,KanjiComponent
KANJI#1888,COMPONENT#476,弾,弓,,,KanjiComponent
KANJI#1888,COMPONENT#256,弾,単,,,KanjiComponent
KANJI#1889,COMPONENT#476,張,弓,,,KanjiComponent
KANJI#1889,COMPONENT#852,張,長,,,KanjiComponent
KANJI#1890,COMPONENT#476,弧,弓,,,KanjiComponent
KANJI#1890,COMPONENT#652,弧,瓜,,,KanjiComponent
KANJI#1891,COMPONENT#476,弦,弓,,,KanjiComponent
KANJI#1891,COMPONENT#648,弦,玄,,,KanjiComponent
KANJI#1891,COMPONENT#459,弦,幺,,,KanjiComponent
KANJI#1892,COMPONENT#476,弥,弓,,,KanjiComponent
KANJI#1892,COMPONENT#409,弥,尓,,,KanjiComponent
KANJI#1893,COMPONENT#476,弘,弓,,,KanjiComponent
KANJI#1893,COMPONENT#35,弘,ム,,,KanjiComponent
KANJI#1894,COMPONENT#476,弔,弓,,,KanjiComponent
KANJI#1894,COMPONENT#906,弔,｜,,,KanjiComponent
KANJI#1895,COMPONENT#439,弓,己,,,KanjiComponent
KANJI#1896,COMPONENT#474,弐,弋,,,KanjiComponent
KANJI#1896,COMPONENT#117,弐,二,,,KanjiComponent
KANJI#1897,COMPONENT#522,弊,敝,,,KanjiComponent
KANJI#1898,COMPONENT#35,弁,ム,,,KanjiComponent
KANJI#1898,COMPONENT#471,弁,廾,,,KanjiComponent
KANJI#1899,COMPONENT#467,廷,廴,,,KanjiComponent
KANJI#1899,COMPONENT#338,廷,壬,,,KanjiComponent
KANJI#1900,COMPONENT#461,廊,广,,,KanjiComponent
KANJI#1900,COMPONENT#843,廊,郎,,,KanjiComponent
KANJI#1901,COMPONENT#461,廉,广,,,KanjiComponent
KANJI#1901,COMPONENT#187,廉,兼,,,KanjiComponent
KANJI#1902,COMPONENT#461,廃,广,,,KanjiComponent
KANJI#1902,COMPONENT#679,廃,発,,,KanjiComponent
KANJI#1903,COMPONENT#461,庸,广,,,KanjiComponent
KANJI#1903,COMPONENT#752,庸,聿,,,KanjiComponent
KANJI#1903,COMPONENT#188,庸,冂,,,KanjiComponent
KANJI#1904,COMPONENT#461,康,广,,,KanjiComponent
KANJI#1904,COMPONENT#858,康,隶,,,KanjiComponent
KANJI#1905,COMPONENT#461,庶,广,,,KanjiComponent
KANJI#1905,COMPONENT#472,庶,廿,,,KanjiComponent
KANJI#1905,COMPONENT#632,庶,灬,,,KanjiComponent
KANJI#1906,COMPONENT#461,序,广,,,KanjiComponent
KANJI#1906,COMPONENT#115,序,予,,,KanjiComponent
KANJI#1907,COMPONENT#461,庄,广,,,KanjiComponent
KANJI#1907,COMPONENT#327,庄,土,,,KanjiComponent
KANJI#1908,COMPONENT#459,幽,幺,,,KanjiComponent
KANJI#1908,COMPONENT#426,幽,山,,,KanjiComponent
KANJI#1909,COMPONENT#459,幻,幺,,,KanjiComponent
KANJI#1910,COMPONENT#904,幹,龺,,,KanjiComponent
KANJI#1910,COMPONENT#143,幹,人,,,KanjiComponent
KANJI#1910,COMPONENT#454,幹,干,,,KanjiComponent
KANJI#1911,COMPONENT#522,幣,敝,,,KanjiComponent
KANJI#1911,COMPONENT#445,幣,巾,,,KanjiComponent
KANJI#1912,COMPONENT#779,幕,艹日,,,KanjiComponent
KANJI#1912,COMPONENT#445,幕,巾,,,KanjiComponent
KANJI#1913,COMPONENT#445,帳,巾,,,KanjiComponent
KANJI#1913,COMPONENT#852,帳,長,,,KanjiComponent
KANJI#1914,COMPONENT#445,帥,巾,,,KanjiComponent
KANJI#1915,COMPONENT#716,帝,立,,,KanjiComponent
KANJI#1915,COMPONENT#199,帝,冖,,,KanjiComponent
KANJI#1915,COMPONENT#445,帝,巾,,,KanjiComponent
KANJI#1916,COMPONENT#445,帆,巾,,,KanjiComponent
KANJI#1916,COMPONENT#206,帆,凡,,,KanjiComponent
KANJI#1917,COMPONENT#439,巽,己,,,KanjiComponent
KANJI#1917,COMPONENT#180,巽,共,,,KanjiComponent
KANJI#1917,COMPONENT#901,巽,龷,,,KanjiComponent
KANJI#1921,COMPONENT#434,巧,工,,,KanjiComponent
KANJI#1921,COMPONENT#68,巧,丂,,,KanjiComponent
KANJI#1922,COMPONENT#23,巣,ツ,,,KanjiComponent
KANJI#1922,COMPONENT#585,巣,果,,,KanjiComponent
KANJI#1923,COMPONENT#905,巡,辶,,,KanjiComponent
KANJI#1923,COMPONENT#429,巡,巛,,,KanjiComponent
KANJI#1924,COMPONENT#426,巌,山,,,KanjiComponent
KANJI#1924,COMPONENT#270,巌,厳,,,KanjiComponent
KANJI#1924,COMPONENT#523,巌,敢,,,KanjiComponent
KANJI#1924,COMPONENT#266,巌,厂,,,KanjiComponent
KANJI#1925,COMPONENT#426,嶺,山,,,KanjiComponent
KANJI#1925,COMPONENT#151,嶺,令,,,KanjiComponent
KANJI#1925,COMPONENT#875,嶺,頁,,,KanjiComponent
KANJI#1926,COMPONENT#426,嵯,山,,,KanjiComponent
KANJI#1926,COMPONENT#438,嵯,差,,,KanjiComponent
KANJI#1926,COMPONENT#435,嵯,左,,,KanjiComponent
KANJI#1927,COMPONENT#426,嵩,山,,,KanjiComponent
KANJI#1927,COMPONENT#887,嵩,高,,,KanjiComponent
KANJI#1928,COMPONENT#426,嵐,山,,,KanjiComponent
KANJI#1928,COMPONENT#878,嵐,風,,,KanjiComponent
KANJI#1928,COMPONENT#795,嵐,虫,,,KanjiComponent
KANJI#1929,COMPONENT#426,崩,山,,,KanjiComponent
KANJI#1929,COMPONENT#569,崩,朋,,,KanjiComponent
KANJI#1930,COMPONENT#426,崚,山,,,KanjiComponent
KANJI#1930,COMPONENT#347,崚,夌,,,KanjiComponent
KANJI#1930,COMPONENT#343,崚,夂,,,KanjiComponent
KANJI#1931,COMPONENT#426,崎,山,,,KanjiComponent
KANJI#1931,COMPONENT#362,崎,奇,,,KanjiComponent
KANJI#1932,COMPONENT#426,崇,山,,,KanjiComponent
KANJI#1932,COMPONENT#384,崇,宗,,,KanjiComponent
KANJI#1933,COMPONENT#426,峻,山,,,KanjiComponent
KANJI#1933,COMPONENT#346,峻,夋,,,KanjiComponent
KANJI#1933,COMPONENT#343,峻,夂,,,KanjiComponent
KANJI#1934,COMPONENT#426,峰,山,,,KanjiComponent
KANJI#1934,COMPONENT#345,峰,夆,,,KanjiComponent
KANJI#1934,COMPONENT#343,峰,夂,,,KanjiComponent
KANJI#1935,COMPONENT#426,峡,山,,,KanjiComponent
KANJI#1935,COMPONENT#361,峡,夹,,,KanjiComponent
KANJI#1935,COMPONENT#355,峡,夫,,,KanjiComponent
KANJI#1936,COMPONENT#426,峠,山,,,KanjiComponent
KANJI#1936,COMPONENT#74,峠,上,,,KanjiComponent
KANJI#1936,COMPONENT#75,峠,下,,,KanjiComponent
KANJI#1937,COMPONENT#80,岳,丘,,,KanjiComponent
KANJI#1937,COMPONENT#426,岳,山,,,KanjiComponent
KANJI#1938,COMPONENT#426,岬,山,,,KanjiComponent
KANJI#1938,COMPONENT#662,岬,甲,,,KanjiComponent
KANJI#1939,COMPONENT#188,岡,冂,,,KanjiComponent
KANJI#1939,COMPONENT#62,岡,䒑,,,KanjiComponent
KANJI#1939,COMPONENT#426,岡,山,,,KanjiComponent
KANJI#1940,COMPONENT#426,岐,山,,,KanjiComponent
KANJI#1940,COMPONENT#517,岐,支,,,KanjiComponent
KANJI#1941,COMPONENT#108,屯,乚,,,KanjiComponent
KANJI#1941,COMPONENT#426,屯,山,,,KanjiComponent
KANJI#1942,COMPONENT#414,履,尸,,,KanjiComponent
KANJI#1942,COMPONENT#489,履,復,,,KanjiComponent
KANJI#1943,COMPONENT#414,属,尸,,,KanjiComponent
KANJI#1943,COMPONENT#705,属,禹,,,KanjiComponent
KANJI#1943,COMPONENT#795,属,虫,,,KanjiComponent
KANJI#1944,COMPONENT#414,展,尸,,,KanjiComponent
KANJI#1944,COMPONENT#799,展,衣,,,KanjiComponent
KANJI#1945,COMPONENT#414,屈,尸,,,KanjiComponent
KANJI#1945,COMPONENT#210,屈,出,,,KanjiComponent
KANJI#1946,COMPONENT#414,尿,尸,,,KanjiComponent
KANJI#1946,COMPONENT#615,尿,水,,,KanjiComponent
KANJI#1947,COMPONENT#414,尾,尸,,,KanjiComponent
KANJI#1947,COMPONENT#610,尾,毛,,,KanjiComponent
KANJI#1948,COMPONENT#414,尽,尸,,,KanjiComponent
KANJI#1948,COMPONENT#416,尽,尺,,,KanjiComponent
KANJI#1949,COMPONENT#414,尼,尸,,,KanjiComponent
KANJI#1949,COMPONENT#31,尼,ヒ,,,KanjiComponent
KANJI#1950,COMPONENT#414,尺,尸,,,KanjiComponent
KANJI#1950,COMPONENT#143,尺,人,,,KanjiComponent
KANJI#1951,COMPONENT#139,就,京,,,KanjiComponent
KANJI#1951,COMPONENT#412,就,尤,,,KanjiComponent
KANJI#1952,COMPONENT#243,尭,十艹,,,KanjiComponent
KANJI#1952,COMPONENT#242,尭,十,,,KanjiComponent
KANJI#1952,COMPONENT#778,尭,艹,,,KanjiComponent
KANJI#1952,COMPONENT#165,尭,兀,,,KanjiComponent
KANJI#1953,COMPONENT#10,尚,⺌,,,KanjiComponent
KANJI#1953,COMPONENT#193,尚,冋,,,KanjiComponent
KANJI#1954,COMPONENT#38,尋,ヨ,,,KanjiComponent
KANJI#1954,COMPONENT#434,尋,工,,,KanjiComponent
KANJI#1954,COMPONENT#285,尋,口,,,KanjiComponent
KANJI#1954,COMPONENT#396,尋,寸,,,KanjiComponent
KANJI#1955,COMPONENT#414,尉,尸,,,KanjiComponent
KANJI#1955,COMPONENT#699,尉,示,,,KanjiComponent
KANJI#1955,COMPONENT#396,尉,寸,,,KanjiComponent
KANJI#1956,COMPONENT#832,射,身,,,KanjiComponent
