PK,SK,kanji_char,component_char,,,EntityType
COMPONENT#853,KANJI#741,簡,門,,,ComponentKanji
COMPONENT#538,KANJI#741,簡,日,,,ComponentKanji
COMPONENT#722,KANJI#742,築,竹,,,ComponentKanji
COMPONENT#723,KANJI#742,築,筑,,,ComponentKanji
COMPONENT#437,KANJI#742,築,巩,,,ComponentKanji
COMPONENT#572,KANJI#742,築,木,,,ComponentKanji
COMPONENT#206,KANJI#742,築,凡,,,ComponentKanji
COMPONENT#722,KANJI#743,管,竹,,,ComponentKanji
COMPONENT#385,KANJI#743,管,官,,,ComponentKanji
COMPONENT#55,KANJI#743,管,㠯,,,ComponentKanji
COMPONENT#722,KANJI#744,算,竹,,,ComponentKanji
COMPONENT#686,KANJI#744,算,目,,,ComponentKanji
COMPONENT#471,KANJI#744,算,廾,,,ComponentKanji
COMPONENT#722,KANJI#745,筒,竹,,,ComponentKanji
COMPONENT#302,KANJI#745,筒,同,,,ComponentKanji
COMPONENT#188,KANJI#745,筒,冂,,,ComponentKanji
COMPONENT#722,KANJI#746,筆,竹,,,ComponentKanji
COMPONENT#753,KANJI#746,筆,肀,,,ComponentKanji
COMPONENT#117,KANJI#746,筆,二,,,ComponentKanji
COMPONENT#722,KANJI#747,符,竹,,,ComponentKanji
COMPONENT#149,KANJI#747,符,付,,,ComponentKanji
COMPONENT#716,KANJI#749,競,立,,,ComponentKanji
COMPONENT#168,KANJI#749,競,兄,,,ComponentKanji
COMPONENT#718,KANJI#749,競,竞,,,ComponentKanji
COMPONENT#716,KANJI#750,童,立,,,ComponentKanji
COMPONENT#848,KANJI#750,童,里,,,ComponentKanji
COMPONENT#716,KANJI#751,章,立,,,ComponentKanji
COMPONENT#874,KANJI#751,章,音,,,ComponentKanji
COMPONENT#544,KANJI#751,章,早,,,ComponentKanji
COMPONENT#708,KANJI#752,税,禾,,,ComponentKanji
COMPONENT#168,KANJI#752,税,兄,,,ComponentKanji
COMPONENT#708,KANJI#753,移,禾,,,ComponentKanji
COMPONENT#351,KANJI#753,移,多,,,ComponentKanji
COMPONENT#349,KANJI#753,移,夕,,,ComponentKanji
COMPONENT#708,KANJI#754,秒,禾,,,ComponentKanji
COMPONENT#408,KANJI#754,秒,少,,,ComponentKanji
COMPONENT#584,KANJI#755,禁,林,,,ComponentKanji
COMPONENT#699,KANJI#755,禁,示,,,ComponentKanji
COMPONENT#407,KANJI#755,禁,小,,,ComponentKanji
COMPONENT#349,KANJI#756,祭,夕,,,ComponentKanji
COMPONENT#275,KANJI#756,祭,又,,,ComponentKanji
COMPONENT#699,KANJI#756,祭,示,,,ComponentKanji
COMPONENT#407,KANJI#756,祭,小,,,ComponentKanji
COMPONENT#700,KANJI#757,祝,礻,,,ComponentKanji
COMPONENT#700,KANJI#758,祈,礻,,,ComponentKanji
COMPONENT#529,KANJI#758,祈,斤,,,ComponentKanji
COMPONENT#461,KANJI#759,磨,广,,,ComponentKanji
COMPONENT#893,KANJI#759,磨,麻,,,ComponentKanji
COMPONENT#698,KANJI#759,磨,石,,,ComponentKanji
COMPONENT#584,KANJI#759,磨,林,,,ComponentKanji
COMPONENT#698,KANJI#760,硬,石,,,ComponentKanji
COMPONENT#561,KANJI#760,硬,更,,,ComponentKanji
COMPONENT#663,KANJI#760,硬,申,,,ComponentKanji
COMPONENT#698,KANJI#761,砂,石,,,ComponentKanji
COMPONENT#408,KANJI#761,砂,少,,,ComponentKanji
COMPONENT#407,KANJI#761,砂,小,,,ComponentKanji
COMPONENT#696,KANJI#762,短,矢,,,ComponentKanji
COMPONENT#813,KANJI#762,短,豆,,,ComponentKanji
COMPONENT#686,KANJI#763,県,目,,,ComponentKanji
COMPONENT#407,KANJI#763,県,小,,,ComponentKanji
COMPONENT#408,KANJI#764,省,少,,,ComponentKanji
COMPONENT#407,KANJI#764,省,小,,,ComponentKanji
COMPONENT#686,KANJI#764,省,目,,,ComponentKanji
COMPONENT#65,KANJI#765,皿,一,,,ComponentKanji
COMPONENT#188,KANJI#765,皿,冂,,,ComponentKanji
COMPONENT#279,KANJI#766,皮,反,,,ComponentKanji
COMPONENT#677,KANJI#767,療,疒,,,ComponentKanji
COMPONENT#411,KANJI#767,療,尞,,,ComponentKanji
COMPONENT#352,KANJI#767,療,大,,,ComponentKanji
COMPONENT#539,KANJI#767,療,日小,,,ComponentKanji
COMPONENT#660,KANJI#768,畳,田,,,ComponentKanji
COMPONENT#77,KANJI#768,畳,且,,,ComponentKanji
COMPONENT#199,KANJI#768,畳,冖,,,ComponentKanji
COMPONENT#660,KANJI#769,略,田,,,ComponentKanji
COMPONENT#298,KANJI#769,略,各,,,ComponentKanji
COMPONENT#343,KANJI#769,略,夂,,,ComponentKanji
COMPONENT#648,KANJI#770,畜,玄,,,ComponentKanji
COMPONENT#660,KANJI#770,畜,田,,,ComponentKanji
COMPONENT#459,KANJI#770,畜,幺,,,ComponentKanji
COMPONENT#472,KANJI#771,甘,廿,,,ComponentKanji
COMPONENT#457,KANJI#772,瓶,幷,,,ComponentKanji
COMPONENT#653,KANJI#772,瓶,瓦,,,ComponentKanji
COMPONENT#473,KANJI#772,瓶,开,,,ComponentKanji
COMPONENT#650,KANJI#773,珍,王,,,ComponentKanji
COMPONENT#47,KANJI#773,珍,㐱,,,ComponentKanji
COMPONENT#484,KANJI#773,珍,彡,,,ComponentKanji
COMPONENT#650,KANJI#774,玉,王,,,ComponentKanji
COMPONENT#641,KANJI#775,版,片,,,ComponentKanji
COMPONENT#279,KANJI#775,版,反,,,ComponentKanji
COMPONENT#631,KANJI#777,爆,火,,,ComponentKanji
COMPONENT#559,KANJI#777,爆,暴,,,ComponentKanji
COMPONENT#901,KANJI#777,爆,龷,,,ComponentKanji
COMPONENT#60,KANJI#777,爆,㳟,,,ComponentKanji
COMPONENT#180,KANJI#777,爆,共,,,ComponentKanji
COMPONENT#631,KANJI#778,燥,火,,,ComponentKanji
COMPONENT#314,KANJI#778,燥,品,,,ComponentKanji
COMPONENT#572,KANJI#778,燥,木,,,ComponentKanji
COMPONENT#321,KANJI#778,燥,喿,,,ComponentKanji
COMPONENT#538,KANJI#779,燃,日,,,ComponentKanji
COMPONENT#637,KANJI#779,燃,然,,,ComponentKanji
COMPONENT#632,KANJI#779,燃,灬,,,ComponentKanji
COMPONENT#646,KANJI#779,燃,犬,,,ComponentKanji
COMPONENT#552,KANJI#780,照,昭,,,ComponentKanji
COMPONENT#632,KANJI#780,照,灬,,,ComponentKanji
COMPONENT#538,KANJI#780,照,日,,,ComponentKanji
COMPONENT#291,KANJI#780,照,召,,,ComponentKanji
COMPONENT#631,KANJI#781,焼,火,,,ComponentKanji
COMPONENT#413,KANJI#781,焼,尭,,,ComponentKanji
COMPONENT#165,KANJI#781,焼,兀,,,ComponentKanji
COMPONENT#164,KANJI#781,焼,儿,,,ComponentKanji
COMPONENT#632,KANJI#782,無,灬,,,ComponentKanji
COMPONENT#426,KANJI#783,炭,山,,,ComponentKanji
COMPONENT#631,KANJI#783,炭,火,,,ComponentKanji
COMPONENT#266,KANJI#784,灰,厂,,,ComponentKanji
COMPONENT#631,KANJI#784,灰,火,,,ComponentKanji
COMPONENT#631,KANJI#785,灯,火,,,ComponentKanji
COMPONENT#67,KANJI#785,灯,丁,,,ComponentKanji
COMPONENT#616,KANJI#786,濯,氵,,,ComponentKanji
COMPONENT#38,KANJI#786,濯,ヨ,,,ComponentKanji
COMPONENT#859,KANJI#786,濯,隹,,,ComponentKanji
COMPONENT#616,KANJI#787,濃,氵,,,ComponentKanji
COMPONENT#560,KANJI#787,濃,曲,,,ComponentKanji
COMPONENT#839,KANJI#787,濃,農,,,ComponentKanji
COMPONENT#838,KANJI#787,濃,辰,,,ComponentKanji
COMPONENT#616,KANJI#788,漁,氵,,,ComponentKanji
COMPONENT#890,KANJI#788,漁,魚,,,ComponentKanji
COMPONENT#660,KANJI#788,漁,田,,,ComponentKanji
COMPONENT#632,KANJI#788,漁,灬,,,ComponentKanji
COMPONENT#20,KANJI#788,漁,ク,,,ComponentKanji
COMPONENT#616,KANJI#789,滴,氵,,,ComponentKanji
COMPONENT#317,KANJI#789,滴,啇,,,ComponentKanji
COMPONENT#287,KANJI#789,滴,古,,,ComponentKanji
COMPONENT#188,KANJI#789,滴,冂,,,ComponentKanji
COMPONENT#716,KANJI#789,滴,立,,,ComponentKanji
COMPONENT#616,KANJI#790,溶,氵,,,ComponentKanji
COMPONENT#391,KANJI#790,溶,容,,,ComponentKanji
COMPONENT#812,KANJI#790,溶,谷,,,ComponentKanji
COMPONENT#616,KANJI#791,準,氵,,,ComponentKanji
COMPONENT#204,KANJI#791,準,准,,,ComponentKanji
COMPONENT#242,KANJI#791,準,十,,,ComponentKanji
COMPONENT#859,KANJI#791,準,隹,,,ComponentKanji
COMPONENT#616,KANJI#792,湿,氵,,,ComponentKanji
COMPONENT#555,KANJI#792,湿,显,,,ComponentKanji
COMPONENT#82,KANJI#792,湿,业,,,ComponentKanji
COMPONENT#616,KANJI#793,湾,氵,,,ComponentKanji
COMPONENT#134,KANJI#793,湾,亦,,,ComponentKanji
COMPONENT#476,KANJI#793,湾,弓,,,ComponentKanji
COMPONENT#616,KANJI#794,湯,氵,,,ComponentKanji
COMPONENT#541,KANJI#794,湯,旦,,,ComponentKanji
COMPONENT#230,KANJI#794,湯,勿,,,ComponentKanji
COMPONENT#228,KANJI#794,湯,勹,,,ComponentKanji
COMPONENT#616,KANJI#795,湖,氵,,,ComponentKanji
COMPONENT#220,KANJI#795,湖,則,,,ComponentKanji
COMPONENT#616,KANJI#796,測,氵,,,ComponentKanji
COMPONENT#822,KANJI#796,測,貝,,,ComponentKanji
COMPONENT#212,KANJI#796,測,刂,,,ComponentKanji
COMPONENT#616,KANJI#797,温,氵,,,ComponentKanji
COMPONENT#538,KANJI#797,温,日,,,ComponentKanji
COMPONENT#684,KANJI#797,温,皿,,,ComponentKanji
COMPONENT#554,KANJI#797,温,昷,,,ComponentKanji
COMPONENT#616,KANJI#798,減,氵,,,ComponentKanji
COMPONENT#505,KANJI#798,減,戊,,,ComponentKanji
COMPONENT#616,KANJI#799,清,氵,,,ComponentKanji
COMPONENT#900,KANJI#799,清,龶,,,ComponentKanji
COMPONENT#567,KANJI#799,清,月,,,ComponentKanji
COMPONENT#869,KANJI#799,清,青,,,ComponentKanji
COMPONENT#616,KANJI#800,混,氵,,,ComponentKanji
COMPONENT#538,KANJI#800,混,日,,,ComponentKanji
COMPONENT#609,KANJI#800,混,比,,,ComponentKanji
COMPONENT#31,KANJI#800,混,ヒ,,,ComponentKanji
COMPONENT#616,KANJI#801,涼,氵,,,ComponentKanji
COMPONENT#139,KANJI#801,涼,京,,,ComponentKanji
COMPONENT#407,KANJI#801,涼,小,,,ComponentKanji
COMPONENT#616,KANJI#802,液,氵,,,ComponentKanji
COMPONENT#18,KANJI#802,液,イ,,,ComponentKanji
COMPONENT#127,KANJI#802,液,亠,,,ComponentKanji
COMPONENT#343,KANJI#802,液,夂,,,ComponentKanji
COMPONENT#616,KANJI#803,涙,氵,,,ComponentKanji
COMPONENT#510,KANJI#803,涙,戸,,,ComponentKanji
COMPONENT#352,KANJI#803,涙,大,,,ComponentKanji
COMPONENT#414,KANJI#803,涙,尸,,,ComponentKanji
COMPONENT#616,KANJI#804,浴,氵,,,ComponentKanji
COMPONENT#812,KANJI#804,浴,谷,,,ComponentKanji
COMPONENT#285,KANJI#804,浴,口,,,ComponentKanji
COMPONENT#143,KANJI#804,浴,人,,,ComponentKanji
COMPONENT#616,KANJI#805,浅,氵,,,ComponentKanji
COMPONENT#59,KANJI#805,浅,㦮,,,ComponentKanji
COMPONENT#504,KANJI#805,浅,戈,,,ComponentKanji
COMPONENT#616,KANJI#806,泥,氵,,,ComponentKanji
COMPONENT#417,KANJI#806,泥,尼,,,ComponentKanji
COMPONENT#538,KANJI#806,泥,日,,,ComponentKanji
COMPONENT#616,KANJI#807,波,氵,,,ComponentKanji
COMPONENT#683,KANJI#807,波,皮,,,ComponentKanji
COMPONENT#275,KANJI#807,波,又,,,ComponentKanji
COMPONENT#616,KANJI#808,泊,氵,,,ComponentKanji
COMPONENT#681,KANJI#808,泊,白,,,ComponentKanji
COMPONENT#681,KANJI#809,泉,白,,,ComponentKanji
COMPONENT#615,KANJI#809,泉,水,,,ComponentKanji
COMPONENT#616,KANJI#810,況,氵,,,ComponentKanji
COMPONENT#168,KANJI#810,況,兄,,,ComponentKanji
COMPONENT#616,KANJI#811,油,氵,,,ComponentKanji
COMPONENT#661,KANJI#811,油,由,,,ComponentKanji
COMPONENT#616,KANJI#812,沸,氵,,,ComponentKanji
COMPONENT#476,KANJI#812,沸,弓,,,ComponentKanji
COMPONENT#97,KANJI#812,沸,丿丨,,,ComponentKanji
COMPONENT#616,KANJI#813,河,氵,,,ComponentKanji
COMPONENT#292,KANJI#813,河,可,,,ComponentKanji
COMPONENT#67,KANJI#813,河,丁,,,ComponentKanji
COMPONENT#616,KANJI#814,沈,氵,,,ComponentKanji
COMPONENT#201,KANJI#814,沈,冘,,,ComponentKanji
COMPONENT#199,KANJI#814,沈,冖,,,ComponentKanji
COMPONENT#108,KANJI#814,沈,乚,,,ComponentKanji
COMPONENT#616,KANJI#815,池,氵,,,ComponentKanji
COMPONENT#111,KANJI#815,池,也,,,ComponentKanji
COMPONENT#68,KANJI#816,汚,丂,,,ComponentKanji
COMPONENT#616,KANJI#816,汚,氵,,,ComponentKanji
COMPONENT#454,KANJI#817,汗,干,,,ComponentKanji
COMPONENT#616,KANJI#817,汗,氵,,,ComponentKanji
COMPONENT#615,KANJI#818,永,水,,,ComponentKanji
COMPONENT#32,KANJI#818,永,フ,,,ComponentKanji
COMPONENT#615,KANJI#819,氷,水,,,ComponentKanji
COMPONENT#32,KANJI#819,氷,フ,,,ComponentKanji
COMPONENT#512,KANJI#820,毛,手,,,ComponentKanji
COMPONENT#31,KANJI#821,比,ヒ,,,ComponentKanji
COMPONENT#900,KANJI#822,毒,龶,,,ComponentKanji
COMPONENT#606,KANJI#822,毒,毋,,,ComponentKanji
COMPONENT#414,KANJI#823,殿,尸,,,ComponentKanji
COMPONENT#180,KANJI#823,殿,共,,,ComponentKanji
COMPONENT#603,KANJI#823,殿,殳,,,ComponentKanji
COMPONENT#901,KANJI#823,殿,龷,,,ComponentKanji
COMPONENT#266,KANJI#824,歴,厂,,,ComponentKanji
COMPONENT#584,KANJI#824,歴,林,,,ComponentKanji
COMPONENT#595,KANJI#824,歴,止,,,ComponentKanji
COMPONENT#474,KANJI#825,武,弋,,,ComponentKanji
COMPONENT#595,KANJI#825,武,止,,,ComponentKanji
COMPONENT#241,KANJI#826,欧,区,,,ComponentKanji
COMPONENT#592,KANJI#826,欧,欠,,,ComponentKanji
COMPONENT#240,KANJI#826,欧,匚,,,ComponentKanji
COMPONENT#572,KANJI#827,橋,木,,,ComponentKanji
COMPONENT#310,KANJI#827,橋,呑,,,ComponentKanji
COMPONENT#320,KANJI#827,橋,喬,,,ComponentKanji
COMPONENT#193,KANJI#827,橋,冋,,,ComponentKanji
COMPONENT#572,KANJI#828,極,木,,,ComponentKanji
COMPONENT#126,KANJI#828,極,亟,,,ComponentKanji
COMPONENT#68,KANJI#828,極,丂,,,ComponentKanji
COMPONENT#297,KANJI#828,極,叹,,,ComponentKanji
COMPONENT#572,KANJI#829,植,木,,,ComponentKanji
COMPONENT#687,KANJI#829,植,直,,,ComponentKanji
COMPONENT#686,KANJI#829,植,目,,,ComponentKanji
COMPONENT#572,KANJI#830,森,木,,,ComponentKanji
COMPONENT#584,KANJI#830,森,林,,,ComponentKanji
COMPONENT#572,KANJI#831,棒,木,,,ComponentKanji
COMPONENT#73,KANJI#831,棒,三人,,,ComponentKanji
COMPONENT#364,KANJI#831,棒,奉,,,ComponentKanji
COMPONENT#572,KANJI#832,械,木,,,ComponentKanji
COMPONENT#504,KANJI#832,械,戈,,,ComponentKanji
COMPONENT#471,KANJI#832,械,廾,,,ComponentKanji
COMPONENT#572,KANJI#833,根,木,,,ComponentKanji
COMPONENT#775,KANJI#833,根,艮,,,ComponentKanji
COMPONENT#12,KANJI#834,栄,⺍冖,,,ComponentKanji
COMPONENT#572,KANJI#834,栄,木,,,ComponentKanji
COMPONENT#572,KANJI#835,査,木,,,ComponentKanji
COMPONENT#77,KANJI#835,査,且,,,ComponentKanji
COMPONENT#96,KANJI#836,柱,主,,,ComponentKanji
COMPONENT#572,KANJI#836,柱,木,,,ComponentKanji
COMPONENT#650,KANJI#836,柱,王,,,ComponentKanji
COMPONENT#694,KANJI#837,柔,矛,,,ComponentKanji
COMPONENT#572,KANJI#837,柔,木,,,ComponentKanji
COMPONENT#115,KANJI#837,柔,予,,,ComponentKanji
COMPONENT#572,KANJI#838,枯,木,,,ComponentKanji
COMPONENT#287,KANJI#838,枯,古,,,ComponentKanji
COMPONENT#285,KANJI#838,枯,口,,,ComponentKanji
COMPONENT#242,KANJI#838,枯,十,,,ComponentKanji
COMPONENT#572,KANJI#839,枝,木,,,ComponentKanji
COMPONENT#517,KANJI#839,枝,支,,,ComponentKanji
COMPONENT#275,KANJI#839,枝,又,,,ComponentKanji
COMPONENT#572,KANJI#840,枚,木,,,ComponentKanji
COMPONENT#518,KANJI#840,枚,攵,,,ComponentKanji
COMPONENT#572,KANJI#841,林,木,,,ComponentKanji
COMPONENT#572,KANJI#842,板,木,,,ComponentKanji
COMPONENT#279,KANJI#842,板,反,,,ComponentKanji
COMPONENT#275,KANJI#842,板,又,,,ComponentKanji
COMPONENT#266,KANJI#842,板,厂,,,ComponentKanji
COMPONENT#572,KANJI#843,村,木,,,ComponentKanji
COMPONENT#396,KANJI#843,村,寸,,,ComponentKanji
COMPONENT#572,KANJI#844,材,木,,,ComponentKanji
COMPONENT#514,KANJI#844,材,才,,,ComponentKanji
COMPONENT#572,KANJI#845,机,木,,,ComponentKanji
COMPONENT#205,KANJI#845,机,几,,,ComponentKanji
COMPONENT#572,KANJI#846,札,木,,,ComponentKanji
COMPONENT#108,KANJI#846,札,乚,,,ComponentKanji
COMPONENT#53,KANJI#847,替,㚘,,,ComponentKanji
COMPONENT#355,KANJI#847,替,夫,,,ComponentKanji
COMPONENT#538,KANJI#847,替,日,,,ComponentKanji
COMPONENT#538,KANJI#848,曇,日,,,ComponentKanji
COMPONENT#866,KANJI#848,曇,雲,,,ComponentKanji
COMPONENT#865,KANJI#848,曇,雨,,,ComponentKanji
COMPONENT#120,KANJI#848,曇,云,,,ComponentKanji
COMPONENT#538,KANJI#849,暴,日,,,ComponentKanji
COMPONENT#60,KANJI#849,暴,㳟,,,ComponentKanji
COMPONENT#180,KANJI#849,暴,共,,,ComponentKanji
COMPONENT#618,KANJI#849,暴,氺,,,ComponentKanji
COMPONENT#901,KANJI#849,暴,龷,,,ComponentKanji
COMPONENT#85,KANJI#850,普,並,,,ComponentKanji
COMPONENT#538,KANJI#850,普,日,,,ComponentKanji
COMPONENT#82,KANJI#850,普,业,,,ComponentKanji
COMPONENT#538,KANJI#851,星,日,,,ComponentKanji
COMPONENT#656,KANJI#851,星,生,,,ComponentKanji
COMPONENT#538,KANJI#852,昇,日,,,ComponentKanji
COMPONENT#248,KANJI#852,昇,升,,,ComponentKanji
COMPONENT#471,KANJI#852,昇,廾,,,ComponentKanji
COMPONENT#538,KANJI#853,旧,日,,,ComponentKanji
COMPONENT#288,KANJI#854,敬,句,,,ComponentKanji
COMPONENT#518,KANJI#854,敬,攵,,,ComponentKanji
COMPONENT#782,KANJI#854,敬,苟,,,ComponentKanji
COMPONENT#228,KANJI#854,敬,勹,,,ComponentKanji
COMPONENT#439,KANJI#855,改,己,,,ComponentKanji
COMPONENT#518,KANJI#855,改,攵,,,ComponentKanji
COMPONENT#513,KANJI#856,損,扌,,,ComponentKanji
COMPONENT#315,KANJI#856,損,員,,,ComponentKanji
COMPONENT#822,KANJI#856,損,貝,,,ComponentKanji
COMPONENT#513,KANJI#857,換,扌,,,ComponentKanji
COMPONENT#365,KANJI#857,換,奐,,,ComponentKanji
COMPONENT#352,KANJI#857,換,大,,,ComponentKanji
COMPONENT#189,KANJI#857,換,冂儿,,,ComponentKanji
COMPONENT#513,KANJI#858,接,扌,,,ComponentKanji
COMPONENT#370,KANJI#858,接,妾,,,ComponentKanji
COMPONENT#367,KANJI#858,接,女,,,ComponentKanji
COMPONENT#716,KANJI#858,接,立,,,ComponentKanji
COMPONENT#513,KANJI#859,採,扌,,,ComponentKanji
COMPONENT#847,KANJI#859,採,采,,,ComponentKanji
COMPONENT#13,KANJI#859,採,⺤,,,ComponentKanji
COMPONENT#572,KANJI#859,採,木,,,ComponentKanji
COMPONENT#513,KANJI#860,掘,扌,,,ComponentKanji
COMPONENT#419,KANJI#860,掘,屈,,,ComponentKanji
COMPONENT#414,KANJI#860,掘,尸,,,ComponentKanji
COMPONENT#210,KANJI#860,掘,出,,,ComponentKanji
COMPONENT#513,KANJI#861,掃,扌,,,ComponentKanji
COMPONENT#450,KANJI#861,掃,帚,,,ComponentKanji
COMPONENT#445,KANJI#861,掃,巾,,,ComponentKanji
COMPONENT#38,KANJI#861,掃,ヨ,,,ComponentKanji
COMPONENT#513,KANJI#862,捨,扌,,,ComponentKanji
COMPONENT#770,KANJI#862,捨,舎,,,ComponentKanji
COMPONENT#911,KANJI#862,捨,𠮷,,,ComponentKanji
COMPONENT#327,KANJI#862,捨,土,,,ComponentKanji
COMPONENT#513,KANJI#863,捜,扌,,,ComponentKanji
COMPONENT#663,KANJI#863,捜,申,,,ComponentKanji
COMPONENT#275,KANJI#863,捜,又,,,ComponentKanji
COMPONENT#513,KANJI#864,挟,扌,,,ComponentKanji
COMPONENT#361,KANJI#864,挟,夹,,,ComponentKanji
COMPONENT#513,KANJI#865,拾,扌,,,ComponentKanji
COMPONENT#299,KANJI#865,拾,合,,,ComponentKanji
COMPONENT#285,KANJI#865,拾,口,,,ComponentKanji
COMPONENT#513,KANJI#866,拝,扌,,,ComponentKanji
COMPONENT#90,KANJI#866,拝,丰,,,ComponentKanji
COMPONENT#513,KANJI#867,担,扌,,,ComponentKanji
COMPONENT#541,KANJI#867,担,旦,,,ComponentKanji
COMPONENT#538,KANJI#867,担,日,,,ComponentKanji
COMPONENT#513,KANJI#868,技,扌,,,ComponentKanji
COMPONENT#517,KANJI#868,技,支,,,ComponentKanji
COMPONENT#275,KANJI#868,技,又,,,ComponentKanji
COMPONENT#32,KANJI#869,承,フ,,,ComponentKanji
COMPONENT#114,KANJI#869,承,了,,,ComponentKanji
COMPONENT#72,KANJI#869,承,三,,,ComponentKanji
COMPONENT#414,KANJI#870,戸,尸,,,ComponentKanji
COMPONENT#65,KANJI#870,戸,一,,,ComponentKanji
COMPONENT#492,KANJI#871,憎,忄,,,ComponentKanji
COMPONENT#564,KANJI#871,憎,曽,,,ComponentKanji
COMPONENT#660,KANJI#871,憎,田,,,ComponentKanji
COMPONENT#538,KANJI#871,憎,日,,,ComponentKanji
COMPONENT#492,KANJI#872,悩,忄,,,ComponentKanji
COMPONENT#11,KANJI#872,悩,⺍,,,ComponentKanji
COMPONENT#209,KANJI#872,悩,凶,,,ComponentKanji
COMPONENT#91,KANJI#873,患,串,,,ComponentKanji
COMPONENT#491,KANJI#873,患,心,,,ComponentKanji
COMPONENT#134,KANJI#874,恋,亦,,,ComponentKanji
COMPONENT#491,KANJI#874,恋,心,,,ComponentKanji
COMPONENT#492,KANJI#875,快,忄,,,ComponentKanji
COMPONENT#356,KANJI#875,快,夬,,,ComponentKanji
COMPONENT#487,KANJI#876,復,彳,,,ComponentKanji
COMPONENT#538,KANJI#876,復,日,,,ComponentKanji
COMPONENT#343,KANJI#876,復,夂,,,ComponentKanji
COMPONENT#487,KANJI#877,律,彳,,,ComponentKanji
COMPONENT#752,KANJI#877,律,聿,,,ComponentKanji
COMPONENT#476,KANJI#878,弱,弓,,,ComponentKanji
COMPONENT#202,KANJI#878,弱,冫,,,ComponentKanji
COMPONENT#467,KANJI#879,延,廴,,,ComponentKanji
COMPONENT#596,KANJI#879,延,正,,,ComponentKanji
COMPONENT#461,KANJI#880,庫,广,,,ComponentKanji
COMPONENT#834,KANJI#880,庫,車,,,ComponentKanji
COMPONENT#663,KANJI#880,庫,申,,,ComponentKanji
COMPONENT#461,KANJI#881,府,广,,,ComponentKanji
COMPONENT#149,KANJI#881,府,付,,,ComponentKanji
COMPONENT#18,KANJI#881,府,イ,,,ComponentKanji
COMPONENT#396,KANJI#881,府,寸,,,ComponentKanji
COMPONENT#461,KANJI#882,底,广,,,ComponentKanji
COMPONENT#611,KANJI#882,底,氏,,,ComponentKanji
COMPONENT#612,KANJI#882,底,氐,,,ComponentKanji
COMPONENT#461,KANJI#883,床,广,,,ComponentKanji
COMPONENT#572,KANJI#883,床,木,,,ComponentKanji
COMPONENT#461,KANJI#884,庁,广,,,ComponentKanji
COMPONENT#67,KANJI#884,庁,丁,,,ComponentKanji
COMPONENT#459,KANJI#885,幼,幺,,,ComponentKanji
COMPONENT#221,KANJI#885,幼,力,,,ComponentKanji
COMPONENT#242,KANJI#886,干,十,,,ComponentKanji
COMPONENT#65,KANJI#886,干,一,,,ComponentKanji
COMPONENT#445,KANJI#887,幅,巾,,,ComponentKanji
COMPONENT#669,KANJI#887,幅,畐,,,ComponentKanji
COMPONENT#660,KANJI#887,幅,田,,,ComponentKanji
COMPONENT#445,KANJI#888,帽,巾,,,ComponentKanji
COMPONENT#197,KANJI#888,帽,冒,,,ComponentKanji
COMPONENT#538,KANJI#888,帽,日,,,ComponentKanji
COMPONENT#686,KANJI#888,帽,目,,,ComponentKanji
COMPONENT#79,KANJI#889,帯,丗,,,ComponentKanji
COMPONENT#199,KANJI#889,帯,冖,,,ComponentKanji
COMPONENT#445,KANJI#889,帯,巾,,,ComponentKanji
COMPONENT#448,KANJI#890,希,布,,,ComponentKanji
COMPONENT#445,KANJI#890,希,巾,,,ComponentKanji
COMPONENT#445,KANJI#891,布,巾,,,ComponentKanji
COMPONENT#903,KANJI#892,巻,龹,,,ComponentKanji
COMPONENT#439,KANJI#892,巻,己,,,ComponentKanji
COMPONENT#240,KANJI#893,巨,匚,,,ComponentKanji
COMPONENT#430,KANJI#894,州,川,,,ComponentKanji
COMPONENT#426,KANJI#895,島,山,,,ComponentKanji
COMPONENT#681,KANJI#895,島,白,,,ComponentKanji
COMPONENT#426,KANJI#896,岸,山,,,ComponentKanji
COMPONENT#266,KANJI#896,岸,厂,,,ComponentKanji
COMPONENT#454,KANJI#896,岸,干,,,ComponentKanji
COMPONENT#426,KANJI#897,岩,山,,,ComponentKanji
COMPONENT#698,KANJI#897,岩,石,,,ComponentKanji
COMPONENT#70,KANJI#897,岩,丆,,,ComponentKanji
COMPONENT#414,KANJI#898,層,尸,,,ComponentKanji
COMPONENT#564,KANJI#898,層,曽,,,ComponentKanji
COMPONENT#660,KANJI#898,層,田,,,ComponentKanji
COMPONENT#538,KANJI#898,層,日,,,ComponentKanji
COMPONENT#414,KANJI#899,届,尸,,,ComponentKanji
COMPONENT#661,KANJI#899,届,由,,,ComponentKanji
COMPONENT#660,KANJI#899,届,田,,,ComponentKanji
COMPONENT#842,KANJI#900,導,道,,,ComponentKanji
COMPONENT#396,KANJI#900,導,寸,,,ComponentKanji
COMPONENT#62,KANJI#900,導,䒑,,,ComponentKanji
COMPONENT#882,KANJI#900,導,首,,,ComponentKanji
COMPONENT#905,KANJI#900,導,辶,,,ComponentKanji
COMPONENT#845,KANJI#901,尊,酉,,,ComponentKanji
COMPONENT#396,KANJI#901,尊,寸,,,ComponentKanji
COMPONENT#62,KANJI#901,尊,䒑,,,ComponentKanji
COMPONENT#88,KANJI#902,将,丬,,,ComponentKanji
COMPONENT#398,KANJI#902,将,寽,,,ComponentKanji
